Boundary Type,Boundary Name,Population 2016,Population Density 2016,Year opened,Aboriginal,Aboriginal Percent,Visible Minorities Numbers,Visible Minorities Percent,Visible Minorities Total Number,Visible Minorities Total Percent,Citizenship Numbers,Citizenship Percent,Education Numbers,Education Percent,Unemployment Rate,Period of Construction,Period of Construction Percent,Period of Construction Name,Household Type,Own vs Rent,Own vs Rent Percent,Bad Dwelling,Bad Dwelling Percent,Average and Median Household Income,Commuting Method,Commuting Method Percent,LIM-AT,LICO-AT
Neighbourhood,Crescentwood,2715,2552.281824557181,1971,180,0.06629834254143646,"[45, 50, 20, 35, 0, 20, 0, 0, 10, 25, 35, 25]","[0.16981132075471697, 0.18867924528301888, 0.07547169811320754, 0.1320754716981132, 0, 0.07547169811320754, 0, 0, 0.03773584905660377, 0.09433962264150944, 0.1320754716981132, 0.09433962264150944]",265,0.09760589318600368,"[2595, 120]","[0.9558011049723757, 0.04419889502762431]","[170, 450, 1665]","[0.07439824945295405, 0.19693654266958424, 0.7286652078774617]",0.04,"[985, 85, 25]","[0.8678414096916299, 0.07488986784140969, 0.022026431718061675]","['1960 or before', '1961 to 1980', '2001 to 2005']","[745, 390, 0]","[910, 220]","[0.8053097345132744, 0.19469026548672566]",190,0.168141592920354,"[159762, 104433]","[1025, 410]","[0.7142857142857143, 0.2857142857142857]",0.058931860036832415,0.03683241252302026
Neighbourhood,Crestview,8680,3047.1012343217335,1971,1170,0.1347926267281106,"[315, 155, 195, 65, 0, 45, 50, 0, 20, 0, 15, 10]","[0.3620689655172414, 0.1781609195402299, 0.22413793103448276, 0.07471264367816093, 0, 0.05172413793103448, 0.05747126436781609, 0, 0.022988505747126436, 0, 0.017241379310344827, 0.011494252873563218]",870,0.10023041474654378,"[8165, 510]","[0.9412103746397694, 0.058789625360230545]","[1220, 2710, 3305]","[0.1686247408431237, 0.37456807187284036, 0.4568071872840359]",0.06,"[3060, 335, 135]","[0.8418156808803301, 0.0921595598349381, 0.037138927097661624]","['1961 to 1980', '1960 or before', '1981 to 1990']","[2585, 1050, 0]","[2430, 1200]","[0.6694214876033058, 0.3305785123966942]",230,0.06336088154269973,"[78363, 69627]","[3105, 1230]","[0.7162629757785467, 0.2837370242214533]",0.13421658986175114,0.10195852534562212
Neighbourhood,Dakota Crossing,12105,3155.96653658679,1971,990,0.08178438661710037,"[290, 570, 675, 425, 80, 95, 40, 115, 30, 25, 60, 110]","[0.11530815109343936, 0.22664015904572565, 0.268389662027833, 0.16898608349900596, 0.03180914512922465, 0.03777335984095427, 0.015904572564612324, 0.04572564612326044, 0.011928429423459244, 0.009940357852882704, 0.02385685884691849, 0.0437375745526839]",2515,0.2077653862040479,"[11390, 715]","[0.9409334985543164, 0.0590665014456836]","[1450, 2950, 5815]","[0.14194811551639747, 0.2887909936368086, 0.5692608908467939]",0.05,"[1285, 1245, 725]","[0.2775377969762419, 0.2688984881209503, 0.15658747300215983]","['1991 to 2000', '1981 to 1990', '2001 to 2005']","[3115, 1190, 330]","[4245, 395]","[0.9148706896551724, 0.08512931034482758]",135,0.02912621359223301,"[106805, 94254]","[5120, 1255]","[0.8031372549019608, 0.19686274509803922]",0.057001239157372985,0.04419661296984717
Neighbourhood,Daniel Mcintyre,10075,7904.434407316485,1971,1895,0.1880893300248139,"[4060, 320, 530, 185, 450, 35, 65, 15, 0, 20, 205, 25]","[0.6869712351945855, 0.05414551607445008, 0.08967851099830795, 0.031302876480541454, 0.07614213197969544, 0.005922165820642978, 0.010998307952622674, 0.0025380710659898475, 0, 0.00338409475465313, 0.03468697123519458, 0.004230118443316413]",5910,0.5866004962779157,"[7950, 2125]","[0.7890818858560794, 0.2109181141439206]","[2340, 2275, 3470]","[0.2894248608534323, 0.2813852813852814, 0.4291898577612863]",0.08,"[2490, 735, 200]","[0.6916666666666667, 0.20416666666666666, 0.05555555555555555]","['1960 or before', '1961 to 1980', '1981 to 1990']","[2000, 1600, 10]","[1670, 1935]","[0.463245492371706, 0.536754507628294]",590,0.1636615811373093,"[57948, 49394]","[2185, 2515]","[0.4648936170212766, 0.5351063829787234]",0.27529761904761907,0.2177579365079365
Neighbourhood,Deer Lodge,3875,2551.8519859993876,1971,350,0.09032258064516129,"[135, 50, 35, 40, 10, 25, 0, 0, 0, 10, 30, 15]","[0.38571428571428573, 0.14285714285714285, 0.1, 0.11428571428571428, 0.02857142857142857, 0.07142857142857142, 0, 0, 0, 0.02857142857142857, 0.08571428571428572, 0.04285714285714286]",350,0.09032258064516129,"[3765, 105]","[0.9728682170542635, 0.027131782945736434]","[365, 1025, 1815]","[0.11388455538221529, 0.31981279251170047, 0.5663026521060842]",0.05,"[1450, 85, 25]","[0.9034267912772586, 0.0529595015576324, 0.01557632398753894]","['1960 or before', '1961 to 1980', '1981 to 1990']","[1475, 120, 0]","[1390, 220]","[0.8633540372670807, 0.13664596273291926]",160,0.09968847352024922,"[91224, 85041]","[1605, 560]","[0.7413394919168591, 0.2586605080831409]",0.07364341085271318,0.06847545219638243
Neighbourhood,Dufferin,2255,3452.1030272876883,1971,935,0.4146341463414634,"[370, 55, 85, 10, 15, 20, 60, 0, 0, 0, 0, 0]","[0.6016260162601627, 0.08943089430894309, 0.13821138211382114, 0.016260162601626018, 0.024390243902439025, 0.032520325203252036, 0.0975609756097561, 0, 0, 0, 0, 0]",615,0.2727272727272727,"[1920, 340]","[0.8495575221238938, 0.1504424778761062]","[715, 480, 445]","[0.43597560975609756, 0.2926829268292683, 0.27134146341463417]",0.18,"[490, 190, 45]","[0.5868263473053892, 0.2275449101796407, 0.05389221556886228]","['1960 or before', '1961 to 1980', '1981 to 1990']","[515, 300, 30]","[260, 580]","[0.30952380952380953, 0.6904761904761905]",110,0.13095238095238096,"[38693, 31376]","[260, 315]","[0.45217391304347826, 0.5478260869565217]",0.5476718403547672,0.4678492239467849
Neighbourhood,Dufresne,370,2334.8857168099153,1971,105,0.28378378378378377,"[0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",10,0.02702702702702703,"[370, 0]","[1, 0]","[95, 100, 145]","[0.27941176470588236, 0.29411764705882354, 0.4264705882352941]",0.08,"[155, 15, 10]","[0.8157894736842105, 0.07894736842105263, 0.05263157894736842]","['1960 or before', '1961 to 1980', '1991 to 2000']","[150, 45, 0]","[130, 65]","[0.6666666666666666, 0.3333333333333333]",10,0.05263157894736842,"[64368, 53902]","[155, 70]","[0.6888888888888889, 0.3111111111111111]",0.24,0.13333333333333333
Neighbourhood,Eaglemere,1560,1923.3780436532838,1971,100,0.06410256410256411,"[110, 235, 65, 65, 45, 20, 10, 0, 85, 0, 30, 0]","[0.16541353383458646, 0.3533834586466165, 0.09774436090225563, 0.09774436090225563, 0.06766917293233082, 0.03007518796992481, 0.015037593984962405, 0, 0.12781954887218044, 0, 0.045112781954887216, 0]",665,0.42628205128205127,"[1405, 155]","[0.9006410256410257, 0.09935897435897435]","[225, 430, 615]","[0.17716535433070865, 0.33858267716535434, 0.484251968503937]",0.07,"[200, 155, 75]","[0.40404040404040403, 0.31313131313131315, 0.15151515151515152]","['1991 to 2000', '2001 to 2005', '2011 to 2016']","[445, 60, 0]","[445, 65]","[0.8725490196078431, 0.12745098039215685]",25,0.049019607843137254,"[109853, 90549]","[655, 110]","[0.8562091503267973, 0.1437908496732026]",0.1157556270096463,0.06430868167202572
Neighbourhood,Earl Grey,4260,4208.055759702236,1971,645,0.15140845070422537,"[240, 40, 90, 45, 20, 55, 10, 10, 65, 10, 30, 25]","[0.375, 0.0625, 0.140625, 0.0703125, 0.03125, 0.0859375, 0.015625, 0.015625, 0.1015625, 0.015625, 0.046875, 0.0390625]",640,0.15023474178403756,"[3910, 350]","[0.9178403755868545, 0.08215962441314555]","[400, 1105, 2205]","[0.1078167115902965, 0.29784366576819404, 0.5943396226415094]",0.06,"[1440, 535, 100]","[0.6530612244897959, 0.24263038548752835, 0.045351473922902494]","['1960 or before', '1961 to 1980', '1981 to 1990']","[1175, 1035, 0]","[1085, 1120]","[0.49206349206349204, 0.5079365079365079]",290,0.13151927437641722,"[66428, 56672]","[1480, 1075]","[0.5792563600782779, 0.4207436399217221]",0.176056338028169,0.15610328638497653
Neighbourhood,East Elmwood,3425,3822.638502284654,1971,665,0.19416058394160582,"[425, 25, 295, 10, 105, 85, 0, 20, 0, 25, 15, 15]","[0.4166666666666667, 0.024509803921568627, 0.28921568627450983, 0.00980392156862745, 0.10294117647058823, 0.08333333333333333, 0, 0.0196078431372549, 0, 0.024509803921568627, 0.014705882352941176, 0.014705882352941176]",1020,0.29781021897810217,"[3150, 275]","[0.9197080291970803, 0.08029197080291971]","[655, 955, 1120]","[0.23992673992673993, 0.3498168498168498, 0.41025641025641024]",0.09,"[875, 305, 40]","[0.6578947368421053, 0.22932330827067668, 0.03007518796992481]","['1960 or before', '1961 to 1980', '2006 to 2010']","[1025, 290, 0]","[970, 360]","[0.7293233082706767, 0.2706766917293233]",140,0.10566037735849057,"[65413, 59453]","[1175, 500]","[0.7014925373134329, 0.2985074626865672]",0.15328467153284672,0.10802919708029197
Neighbourhood,Ebby-Wentworth,795,1995.7173662555572,1971,75,0.09433962264150944,"[20, 45, 35, 25, 0, 15, 30, 15, 0, 0, 0, 0]","[0.10810810810810811, 0.24324324324324326, 0.1891891891891892, 0.13513513513513514, 0, 0.08108108108108109, 0.16216216216216217, 0.08108108108108109, 0, 0, 0, 0]",185,0.23270440251572327,"[730, 65]","[0.9182389937106918, 0.08176100628930817]","[85, 195, 390]","[0.12686567164179105, 0.291044776119403, 0.582089552238806]",0.06,"[250, 50, 15]","[0.7352941176470589, 0.14705882352941177, 0.04411764705882353]","['1960 or before', '1961 to 1980', '1981 to 1990']","[295, 45, 0]","[210, 125]","[0.6268656716417911, 0.373134328358209]",25,0.07352941176470588,"[64545, 56576]","[225, 155]","[0.5921052631578947, 0.4078947368421053]",0.225,0.25625
Neighbourhood,Edgeland,1255,4638.596076228211,1971,160,0.12749003984063745,"[10, 10, 125, 10, 0, 0, 25, 0, 60, 0, 25, 55]","[0.03125, 0.03125, 0.390625, 0.03125, 0, 0, 0.078125, 0, 0.1875, 0, 0.078125, 0.171875]",320,0.2549800796812749,"[1130, 125]","[0.900398406374502, 0.099601593625498]","[220, 335, 425]","[0.22448979591836735, 0.34183673469387754, 0.4336734693877551]",0.14,"[380, 110, 100]","[0.6178861788617886, 0.17886178861788618, 0.16260162601626016]","['1961 to 1980', '1960 or before', '1981 to 1990']","[195, 430, 0]","[260, 370]","[0.4126984126984127, 0.5873015873015873]",60,0.096,"[79064, 51763]","[215, 105]","[0.671875, 0.328125]",0.43824701195219123,0.30677290836653387
Neighbourhood,Elm Park,1715,1841.9905097211988,1971,185,0.10787172011661807,"[45, 15, 0, 15, 0, 30, 10, 10, 0, 0, 15, 0]","[0.32142857142857145, 0.10714285714285714, 0, 0.10714285714285714, 0, 0.21428571428571427, 0.07142857142857142, 0.07142857142857142, 0, 0, 0.10714285714285714, 0]",140,0.08163265306122448,"[1635, 85]","[0.9505813953488372, 0.04941860465116279]","[170, 350, 895]","[0.12014134275618374, 0.24734982332155478, 0.6325088339222615]",0.08,"[595, 70, 25]","[0.815068493150685, 0.0958904109589041, 0.03424657534246575]","['1960 or before', '1961 to 1980', '1991 to 2000']","[620, 105, 0]","[575, 145]","[0.7986111111111112, 0.2013888888888889]",85,0.11805555555555555,"[90864, 82103]","[670, 235]","[0.7403314917127072, 0.2596685082872928]",0.09329446064139942,0.07871720116618076
Neighbourhood,Elmhurst,4400,2359.0165903203115,1971,205,0.046590909090909086,"[15, 135, 35, 55, 40, 0, 0, 10, 0, 25, 10, 0]","[0.046153846153846156, 0.4153846153846154, 0.1076923076923077, 0.16923076923076924, 0.12307692307692308, 0, 0, 0.03076923076923077, 0, 0.07692307692307693, 0.03076923076923077, 0]",325,0.07386363636363637,"[4260, 135]","[0.9692832764505119, 0.030716723549488054]","[435, 1065, 2330]","[0.11357702349869452, 0.2780678851174935, 0.608355091383812]",0.06,"[760, 705, 205]","[0.43059490084985835, 0.39943342776203966, 0.11614730878186968]","['1961 to 1980', '1981 to 1990', '1991 to 2000']","[1620, 150, 0]","[1585, 190]","[0.8929577464788733, 0.10704225352112676]",55,0.031073446327683617,"[154953, 102129]","[1860, 390]","[0.8266666666666667, 0.1733333333333333]",0.03981797497155859,0.030716723549488054
Neighbourhood,Eric Coy,2440,1219.125886739208,1971,175,0.07172131147540985,"[15, 10, 20, 15, 50, 0, 0, 0, 0, 10, 0, 10]","[0.11538461538461539, 0.07692307692307693, 0.15384615384615385, 0.11538461538461539, 0.38461538461538464, 0, 0, 0, 0, 0.07692307692307693, 0, 0.07692307692307693]",130,0.05327868852459016,"[2340, 100]","[0.9590163934426229, 0.040983606557377046]","[205, 625, 1195]","[0.10123456790123457, 0.30864197530864196, 0.5901234567901235]",0.02,"[530, 175, 145]","[0.5760869565217391, 0.19021739130434784, 0.15760869565217392]","['1961 to 1980', '1960 or before', '1981 to 1990']","[875, 50, 0]","[890, 35]","[0.9621621621621622, 0.03783783783783784]",70,0.07567567567567568,"[112611, 97531]","[1005, 150]","[0.8701298701298701, 0.12987012987012986]",0.03696098562628337,0.030800821355236138
Neighbourhood,Exchange District,630,1972.4606916762157,1986,60,0.09523809523809523,"[35, 10, 10, 10, 0, 0, 0, 0, 0, 0, 10, 10]","[0.4117647058823529, 0.11764705882352941, 0.11764705882352941, 0.11764705882352941, 0, 0, 0, 0, 0, 0, 0.11764705882352941, 0.11764705882352941]",85,0.1349206349206349,"[600, 30]","[0.9523809523809523, 0.047619047619047616]","[20, 125, 475]","[0.03225806451612903, 0.20161290322580644, 0.7661290322580645]",0.03,"[340, 50, 20]","[0.8095238095238095, 0.11904761904761904, 0.047619047619047616]","['1960 or before', '2006 to 2010', '2011 to 2016']","[0, 415, 0]","[305, 115]","[0.7261904761904762, 0.27380952380952384]",20,0.047619047619047616,"[103214, 96990]","[170, 270]","[0.38636363636363635, 0.6136363636363635]",0.05511811023622047,0.03937007874015748
Neighbourhood,Fairfield Park,2885,2844.1831279310613,2006,100,0.03466204506065858,"[75, 575, 170, 960, 25, 30, 25, 25, 105, 0, 10, 20]","[0.03712871287128713, 0.28465346534653463, 0.08415841584158416, 0.4752475247524752, 0.012376237623762377, 0.01485148514851485, 0.012376237623762377, 0.012376237623762377, 0.05198019801980198, 0, 0.0049504950495049506, 0.009900990099009901]",2020,0.7001733102253033,"[1745, 1135]","[0.6059027777777778, 0.3940972222222222]","[240, 820, 1375]","[0.09856262833675565, 0.33675564681724846, 0.5646817248459959]",0.08,"[485, 485, 50]","[0.470873786407767, 0.470873786407767, 0.04854368932038835]","['2006 to 2010', '2011 to 2016', '2001 to 2005']","[585, 440, 0]","[575, 445]","[0.5637254901960784, 0.4362745098039216]",20,0.019417475728155338,"[81157, 58575]","[910, 330]","[0.7338709677419355, 0.2661290322580645]",0.29809358752166376,0.30329289428076256
Neighbourhood,Fort Richmond,11770,2557.3497079037315,1971,690,0.058623619371282916,"[360, 1415, 955, 1615, 80, 40, 285, 180, 220, 50, 85, 85]","[0.0670391061452514, 0.2635009310986965, 0.17783985102420857, 0.30074487895716945, 0.0148975791433892, 0.0074487895716946, 0.05307262569832402, 0.0335195530726257, 0.040968342644320296, 0.00931098696461825, 0.015828677839851025, 0.015828677839851025]",5370,0.4562446898895497,"[8330, 3445]","[0.7074309978768577, 0.29256900212314224]","[1000, 3060, 5900]","[0.10040160642570281, 0.3072289156626506, 0.5923694779116466]",0.09,"[3035, 585, 250]","[0.6961009174311926, 0.1341743119266055, 0.05733944954128441]","['1961 to 1980', '1981 to 1990', '1991 to 2000']","[2865, 1490, 0]","[2640, 1720]","[0.6055045871559633, 0.3944954128440367]",280,0.0642939150401837,"[85277, 64751]","[3295, 1770]","[0.650542941757157, 0.349457058242843]",0.27952421410365336,0.2655055225148683
Neighbourhood,Garden City,6255,2700.247878870032,1971,550,0.08792965627498,"[1505, 130, 95, 75, 145, 10, 25, 20, 0, 0, 95, 10]","[0.7132701421800948, 0.061611374407582936, 0.045023696682464455, 0.035545023696682464, 0.06872037914691943, 0.004739336492890996, 0.011848341232227487, 0.009478672985781991, 0, 0, 0.045023696682464455, 0.004739336492890996]",2110,0.33733013589128696,"[5425, 835]","[0.8666134185303515, 0.13338658146964857]","[910, 1660, 2705]","[0.17251184834123223, 0.31469194312796206, 0.5127962085308057]",0.05,"[1365, 930, 80]","[0.5560081466395111, 0.3788187372708758, 0.032586558044806514]","['1961 to 1980', '1960 or before', '1981 to 1990']","[1885, 565, 0]","[1870, 585]","[0.7617107942973523, 0.23828920570264767]",110,0.04480651731160896,"[81096, 68156]","[2220, 875]","[0.7172859450726979, 0.2827140549273021]",0.14536741214057508,0.1110223642172524
Neighbourhood,Glendale,1040,833.5423868325951,1971,140,0.13461538461538464,"[0, 0, 40, 15, 0, 10, 10, 0, 0, 0, 0, 0]","[0, 0, 0.5333333333333333, 0.2, 0, 0.13333333333333333, 0.13333333333333333, 0, 0, 0, 0, 0]",75,0.07211538461538461,"[995, 45]","[0.9567307692307693, 0.04326923076923077]","[145, 380, 395]","[0.15760869565217392, 0.41304347826086957, 0.42934782608695654]",0.04,"[240, 70, 50]","[0.5106382978723404, 0.14893617021276595, 0.10638297872340426]","['1961 to 1980', '1981 to 1990', '1960 or before']","[220, 90, 155]","[345, 125]","[0.7340425531914894, 0.26595744680851063]",65,0.13978494623655913,"[78259, 72136]","[365, 180]","[0.6697247706422018, 0.3302752293577982]",0.09615384615384616,0.057692307692307696
Neighbourhood,Glenelm,2155,2565.961890405446,1971,345,0.16009280742459397,"[60, 10, 45, 10, 10, 40, 0, 0, 0, 10, 10, 10]","[0.2926829268292683, 0.04878048780487805, 0.21951219512195122, 0.04878048780487805, 0.04878048780487805, 0.1951219512195122, 0, 0, 0, 0.04878048780487805, 0.04878048780487805, 0.04878048780487805]",205,0.0951276102088167,"[2090, 70]","[0.9675925925925926, 0.032407407407407406]","[265, 525, 905]","[0.15634218289085547, 0.30973451327433627, 0.5339233038348082]",0.07,"[830, 35, 20]","[0.9273743016759777, 0.03910614525139665, 0.0223463687150838]","['1960 or before', '1961 to 1980', '1981 to 1990']","[820, 75, 0]","[760, 140]","[0.8444444444444444, 0.15555555555555556]",115,0.12777777777777777,"[70213, 67319]","[735, 325]","[0.6933962264150944, 0.30660377358490565]",0.15081206496519722,0.12296983758700696
Neighbourhood,Glenwood,3880,2383.210405538876,1971,580,0.14948453608247422,"[100, 45, 135, 25, 70, 20, 0, 0, 0, 10, 15, 0]","[0.23809523809523808, 0.10714285714285714, 0.32142857142857145, 0.05952380952380952, 0.16666666666666666, 0.047619047619047616, 0, 0, 0, 0.023809523809523808, 0.03571428571428571, 0]",420,0.10824742268041238,"[3685, 195]","[0.9497422680412371, 0.05025773195876289]","[460, 965, 1855]","[0.1402439024390244, 0.2942073170731707, 0.5655487804878049]",0.06,"[1455, 185, 55]","[0.819718309859155, 0.10422535211267606, 0.030985915492957747]","['1960 or before', '1961 to 1980', '2011 to 2016']","[1645, 110, 20]","[1485, 295]","[0.8342696629213483, 0.16573033707865167]",250,0.14084507042253522,"[80437, 73047]","[1715, 630]","[0.7313432835820896, 0.26865671641791045]",0.08118556701030928,0.07087628865979381
Neighbourhood,Grant Park,2725,1989.072873060654,1971,235,0.08623853211009175,"[425, 160, 85, 95, 20, 45, 10, 90, 30, 0, 50, 10]","[0.4166666666666667, 0.1568627450980392, 0.08333333333333333, 0.09313725490196079, 0.0196078431372549, 0.04411764705882353, 0.00980392156862745, 0.08823529411764706, 0.029411764705882353, 0, 0.049019607843137254, 0.00980392156862745]",1020,0.3743119266055046,"[1995, 730]","[0.7321100917431193, 0.26788990825688075]","[335, 720, 1335]","[0.1401673640167364, 0.301255230125523, 0.5585774058577406]",0.08,"[650, 400, 190]","[0.48507462686567165, 0.29850746268656714, 0.1417910447761194]","['1961 to 1980', '1960 or before', '1981 to 1990']","[325, 1020, 0]","[440, 910]","[0.32592592592592595, 0.674074074074074]",95,0.07037037037037037,"[57477, 50855]","[870, 660]","[0.5686274509803921, 0.43137254901960786]",0.21062271062271062,0.15934065934065933
Neighbourhood,Grassie,5120,2060.7768162608168,1971,470,0.091796875,"[300, 800, 200, 60, 120, 25, 10, 25, 25, 10, 55, 10]","[0.18292682926829268, 0.4878048780487805, 0.12195121951219512, 0.036585365853658534, 0.07317073170731707, 0.01524390243902439, 0.006097560975609756, 0.01524390243902439, 0.01524390243902439, 0.006097560975609756, 0.03353658536585366, 0.006097560975609756]",1640,0.3203125,"[4670, 455]","[0.911219512195122, 0.08878048780487804]","[730, 1335, 1955]","[0.18159203980099503, 0.332089552238806, 0.486318407960199]",0.08,"[475, 470, 330]","[0.2932098765432099, 0.29012345679012347, 0.2037037037037037]","['2011 to 2016', '2006 to 2010', '1981 to 1990']","[1360, 260, 0]","[1265, 350]","[0.7832817337461301, 0.21671826625386997]",20,0.012345679012345678,"[106062, 98732]","[2135, 435]","[0.830739299610895, 0.169260700389105]",0.07421875,0.052734375
Neighbourhood,Heritage Park,5535,3314.796027754455,1971,680,0.12285456187895212,"[145, 80, 145, 20, 0, 20, 25, 30, 15, 0, 10, 40]","[0.27358490566037735, 0.1509433962264151, 0.27358490566037735, 0.03773584905660377, 0, 0.03773584905660377, 0.04716981132075472, 0.05660377358490566, 0.02830188679245283, 0, 0.018867924528301886, 0.07547169811320754]",530,0.0957542908762421,"[5225, 305]","[0.9448462929475587, 0.05515370705244123]","[765, 1525, 2420]","[0.1624203821656051, 0.3237791932059448, 0.5138004246284501]",0.07,"[1710, 410, 155]","[0.6368715083798883, 0.1527001862197393, 0.05772811918063315]","['1961 to 1980', '1981 to 1990', '2001 to 2005']","[1165, 1520, 0]","[1400, 1280]","[0.5223880597014925, 0.47761194029850745]",105,0.03917910447761194,"[75835, 61307]","[2170, 495]","[0.8142589118198874, 0.18574108818011253]",0.16802168021680217,0.13279132791327913
Neighbourhood,Holden,180,1827.6709380013401,1971,75,0.4166666666666667,"[15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",15,0.08333333333333333,"[175, 10]","[0.9459459459459459, 0.05405405405405406]","[55, 50, 50]","[0.3548387096774194, 0.3225806451612903, 0.3225806451612903]",0.0,"[45, 25, 10]","[0.5, 0.2777777777777778, 0.1111111111111111]","['1960 or before', '1961 to 1980', '1991 to 2000']","[80, 10, 0]","[65, 20]","[0.7647058823529411, 0.23529411764705882]",15,0.16666666666666666,"[0, 0]","[60, 40]","[0.6, 0.4]",0.0,0.0
Neighbourhood,Inkster Gardens,4275,3115.226205501453,1971,290,0.06783625730994153,"[1870, 695, 85, 70, 50, 0, 0, 0, 0, 0, 95, 10]","[0.6504347826086957, 0.2417391304347826, 0.029565217391304348, 0.02434782608695652, 0.017391304347826087, 0, 0, 0, 0, 0, 0.03304347826086956, 0.0034782608695652175]",2875,0.672514619883041,"[3220, 1055]","[0.7532163742690059, 0.24678362573099416]","[560, 1150, 1690]","[0.16470588235294117, 0.3382352941176471, 0.4970588235294118]",0.08,"[695, 195, 110]","[0.5965665236051502, 0.16738197424892703, 0.0944206008583691]","['1981 to 1990', '2011 to 2016', '1961 to 1980']","[1065, 110, 0]","[1005, 170]","[0.8553191489361702, 0.14468085106382977]",20,0.01702127659574468,"[101281, 95085]","[1715, 570]","[0.75054704595186, 0.24945295404814002]",0.09824561403508772,0.06666666666666667
Neighbourhood,Inkster-Faraday,4545,5417.376368796389,1971,910,0.20022002200220024,"[1505, 0, 85, 10, 80, 30, 25, 0, 20, 10, 55, 10]","[0.8224043715846995, 0, 0.04644808743169399, 0.00546448087431694, 0.04371584699453552, 0.01639344262295082, 0.01366120218579235, 0, 0.01092896174863388, 0.00546448087431694, 0.030054644808743168, 0.00546448087431694]",1830,0.40264026402640263,"[3810, 735]","[0.8382838283828383, 0.1617161716171617]","[910, 1095, 1530]","[0.25742574257425743, 0.30975954738330974, 0.4328147100424328]",0.08,"[1340, 190, 70]","[0.7976190476190477, 0.1130952380952381, 0.041666666666666664]","['1960 or before', '1961 to 1980', '1981 to 1990']","[1380, 285, 10]","[1155, 525]","[0.6875, 0.3125]",280,0.16666666666666666,"[63989, 56292]","[1440, 685]","[0.6776470588235294, 0.32235294117647056]",0.18681318681318682,0.14615384615384616
Neighbourhood,Island Lakes,7525,2997.10764176817,1986,545,0.07242524916943523,"[200, 420, 260, 410, 165, 30, 30, 20, 65, 75, 110, 25]","[0.11049723756906077, 0.23204419889502761, 0.143646408839779, 0.2265193370165746, 0.09116022099447514, 0.016574585635359115, 0.016574585635359115, 0.011049723756906077, 0.03591160220994475, 0.04143646408839779, 0.06077348066298342, 0.013812154696132596]",1810,0.24053156146179402,"[7085, 440]","[0.9415282392026578, 0.05847176079734219]","[715, 1630, 3570]","[0.12087912087912088, 0.27557058326289097, 0.6035502958579881]",0.05,"[875, 685, 525]","[0.3630705394190871, 0.2842323651452282, 0.21784232365145229]","['1981 to 1990', '1991 to 2000', '2001 to 2005']","[2230, 180, 0]","[2195, 215]","[0.9107883817427386, 0.08921161825726141]",65,0.026915113871635612,"[132299, 118981]","[3275, 595]","[0.8462532299741602, 0.15374677002583978]",0.0504983388704319,0.03521594684385382
Neighbourhood,J. B. Mitchell,2270,3878.452377901364,1971,190,0.08370044052863437,"[55, 90, 110, 25, 10, 85, 0, 10, 15, 15, 10, 20]","[0.12359550561797752, 0.20224719101123595, 0.24719101123595505, 0.056179775280898875, 0.02247191011235955, 0.19101123595505617, 0, 0.02247191011235955, 0.033707865168539325, 0.033707865168539325, 0.02247191011235955, 0.0449438202247191]",445,0.1960352422907489,"[1955, 315]","[0.8612334801762115, 0.13876651982378854]","[275, 525, 1140]","[0.14175257731958762, 0.2706185567010309, 0.5876288659793815]",0.06,"[530, 380, 90]","[0.4953271028037383, 0.35514018691588783, 0.08411214953271028]","['1961 to 1980', '1960 or before', '1981 to 1990']","[515, 555, 0]","[505, 565]","[0.4719626168224299, 0.5280373831775701]",60,0.05555555555555555,"[78664, 67733]","[900, 390]","[0.6976744186046512, 0.3023255813953489]",0.12555066079295155,0.10352422907488987
Neighbourhood,Jameswood,1380,1839.352547903138,1971,145,0.10507246376811594,"[60, 10, 35, 0, 0, 35, 0, 10, 15, 0, 0, 0]","[0.36363636363636365, 0.06060606060606061, 0.21212121212121213, 0, 0, 0.21212121212121213, 0, 0.06060606060606061, 0.09090909090909091, 0, 0, 0]",165,0.11956521739130435,"[1345, 40]","[0.9711191335740073, 0.02888086642599278]","[195, 330, 570]","[0.1780821917808219, 0.3013698630136986, 0.5205479452054794]",0.03,"[400, 135, 20]","[0.7207207207207207, 0.24324324324324326, 0.036036036036036036]","['1960 or before', '1961 to 1980', '1981 to 1990']","[565, 0, 0]","[400, 160]","[0.7142857142857143, 0.2857142857142857]",15,0.02654867256637168,"[89895, 77379]","[615, 130]","[0.825503355704698, 0.174496644295302]",0.05434782608695652,0.05434782608695652
